timestamp,regiao,consumo,capacidade,prioridade,custo
2026-01-09T04:00:00,Nordeste,1150.24,1619.2,3,172.14
2026-01-09T05:00:00,Nordeste,1076.13,1619.2,2,173.22
2026-01-09T06:00:00,Nordeste,1036.4,1619.2,3,177.72
2026-01-09T07:00:00,Nordeste,1075.71,1744.92,2,186.7
2026-01-09T08:00:00,Nordeste,1071.18,1862.08,3,187.44
2026-01-09T09:00:00,Nordeste,1114.42,1962.68,2,167.04
2026-01-09T10:00:00,Nordeste,1148.39,2039.88,3,172.69
2026-01-09T11:00:00,Nordeste,1203.17,2088.41,3,177.03
2026-01-09T12:00:00,Nordeste,1304.64,2392.0,2,170.43
2026-01-09T13:00:00,Nordeste,1431.34,2373.19,2,172.29
2026-01-09T14:00:00,Nordeste,1402.85,2318.05,1,182.7
2026-01-09T15:00:00,Nordeste,1547.66,2230.32,2,181.29
2026-01-09T16:00:00,Nordeste,1508.89,2116.0,3,179.91
2026-01-09T17:00:00,Nordeste,1579.3,1982.87,3,191.06
2026-01-09T18:00:00,Nordeste,1775.64,1840.0,2,386.68
2026-01-09T19:00:00,Nordeste,1729.0,1840.0,2,327.27
2026-01-09T20:00:00,Nordeste,1794.42,1840.0,2,389.86
2026-01-09T21:00:00,Nordeste,1601.22,1840.0,2,252.56
2026-01-09T22:00:00,Nordeste,1514.05,1840.0,2,213.97
2026-01-09T23:00:00,Nordeste,1508.5,1840.0,2,190.91
2026-01-10T00:00:00,Nordeste,1234.28,1840.0,4,173.73
2026-01-10T01:00:00,Nordeste,1223.7,1840.0,2,177.25
2026-01-10T02:00:00,Nordeste,1157.72,1840.0,3,180.17
2026-01-10T03:00:00,Nordeste,1171.61,1840.0,2,178.78
2026-01-10T04:00:00,Nordeste,1152.91,1840.0,3,191.35
2026-01-10T05:00:00,Nordeste,1021.06,1840.0,3,185.18
2026-01-10T06:00:00,Nordeste,953.57,1840.0,1,193.32
2026-01-10T07:00:00,Nordeste,977.29,1982.87,4,174.4
2026-01-10T08:00:00,Nordeste,982.25,2116.0,2,191.91
2026-01-10T09:00:00,Nordeste,1030.67,2230.32,2,192.9
2026-01-10T10:00:00,Nordeste,1092.51,2318.05,4,186.52
2026-01-10T11:00:00,Nordeste,1105.62,2373.19,2,189.18
2026-01-10T12:00:00,Nordeste,1188.0,2392.0,2,184.43
2026-01-10T13:00:00,Nordeste,1256.63,2373.19,1,182.2
2026-01-10T14:00:00,Nordeste,1313.32,2318.05,2,166.98
2026-01-10T15:00:00,Nordeste,1394.65,2230.32,3,185.67
2026-01-10T16:00:00,Nordeste,1507.35,2116.0,3,176.96
2026-01-10T17:00:00,Nordeste,1454.39,1982.87,1,178.14
2026-01-10T18:00:00,Nordeste,1735.98,1840.0,2,331.79
2026-01-10T19:00:00,Nordeste,1629.99,1840.0,2,252.32
2026-01-10T20:00:00,Nordeste,1656.14,1840.0,2,282.43
2026-01-10T21:00:00,Nordeste,1646.71,1840.0,2,270.52
2026-01-10T22:00:00,Nordeste,1457.69,1840.0,1,197.89
2026-01-10T23:00:00,Nordeste,1408.38,1840.0,4,189.76
2026-01-11T00:00:00,Nordeste,1269.23,1840.0,2,190.72
2026-01-11T01:00:00,Nordeste,1277.38,1840.0,2,193.78
2026-01-11T02:00:00,Nordeste,1172.94,1840.0,3,188.03
2026-01-11T03:00:00,Nordeste,1171.5,1840.0,3,184.19
2026-01-11T04:00:00,Nordeste,1063.83,1840.0,1,173.27
2026-01-11T05:00:00,Nordeste,1033.24,1840.0,2,165.91
2026-01-11T06:00:00,Nordeste,984.78,1840.0,2,169.34
2026-01-11T07:00:00,Nordeste,997.9,1982.87,1,193.33
2026-01-11T08:00:00,Nordeste,1071.45,2116.0,3,170.29
2026-01-11T09:00:00,Nordeste,1139.12,2230.32,3,166.18
2026-01-11T10:00:00,Nordeste,1279.0,2318.05,3,174.06
2026-01-11T11:00:00,Nordeste,1308.35,2373.19,2,193.99
2026-01-11T12:00:00,Nordeste,1356.01,2392.0,3,191.34
2026-01-11T13:00:00,Nordeste,1399.1,2373.19,3,168.98
2026-01-11T14:00:00,Nordeste,1562.74,2318.05,4,167.66
2026-01-11T15:00:00,Nordeste,1615.29,2230.32,2,191.99
2026-01-11T16:00:00,Nordeste,1667.77,2116.0,2,194.31
2026-01-11T17:00:00,Nordeste,1601.37,1982.87,3,197.1
2026-01-11T18:00:00,Nordeste,1870.89,1840.0,2,483.41
2026-01-11T19:00:00,Nordeste,1850.03,1840.0,1,441.99
2026-01-11T20:00:00,Nordeste,1817.49,1840.0,1,424.34
2026-01-11T21:00:00,Nordeste,1885.45,1840.0,2,499.13
2026-01-11T22:00:00,Nordeste,1627.2,1840.0,2,260.84
2026-01-11T23:00:00,Nordeste,1651.79,1840.0,2,258.85
2026-01-12T00:00:00,Nordeste,1701.49,1840.0,2,323.12
2026-01-12T01:00:00,Nordeste,1454.66,1840.0,4,183.01
2026-01-12T02:00:00,Nordeste,1393.24,1840.0,1,186.65
2026-01-12T03:00:00,Nordeste,1272.71,1840.0,2,188.76
2026-01-12T04:00:00,Nordeste,1342.16,1840.0,3,180.82
2026-01-12T05:00:00,Nordeste,1214.27,1840.0,3,188.84
2026-01-12T06:00:00,Nordeste,1186.6,1840.0,3,194.93
2026-01-12T07:00:00,Nordeste,1176.39,1982.87,3,173.17
2026-01-12T08:00:00,Nordeste,1224.91,2116.0,1,170.54
2026-01-12T09:00:00,Nordeste,1310.22,2230.32,2,168.77
2026-01-12T10:00:00,Nordeste,1299.16,2318.05,3,190.67
2026-01-12T11:00:00,Nordeste,1219.69,2373.19,3,168.73
2026-01-12T12:00:00,Nordeste,1495.16,2392.0,1,183.73
2026-01-12T13:00:00,Nordeste,1529.65,2373.19,2,181.87
2026-01-12T14:00:00,Nordeste,1605.43,2318.05,4,190.61
2026-01-12T15:00:00,Nordeste,1654.92,2230.32,3,179.32
2026-01-12T16:00:00,Nordeste,1760.87,2116.0,4,220.7
2026-01-12T17:00:00,Nordeste,1818.86,1982.87,3,282.75
2026-01-12T18:00:00,Nordeste,1886.34,1840.0,2,485.23
2026-01-12T19:00:00,Nordeste,1910.93,1840.0,3,516.84
2026-01-12T20:00:00,Nordeste,1991.67,1840.0,3,634.19
2026-01-12T21:00:00,Nordeste,1892.29,1840.0,3,491.89
2026-01-12T22:00:00,Nordeste,1720.35,1840.0,3,337.89
2026-01-12T23:00:00,Nordeste,1569.55,1840.0,1,212.9
2026-01-13T00:00:00,Nordeste,1594.03,1840.0,3,233.86
2026-01-13T01:00:00,Nordeste,1502.56,1840.0,2,191.05
2026-01-13T02:00:00,Nordeste,1352.79,1840.0,1,166.51
2026-01-13T03:00:00,Nordeste,1461.38,1840.0,1,183.53
2026-01-13T04:00:00,Nordeste,1248.24,1840.0,2,186.03
2026-01-13T05:00:00,Nordeste,1265.47,1840.0,1,180.83
2026-01-13T06:00:00,Nordeste,1143.23,1840.0,4,183.35
2026-01-13T07:00:00,Nordeste,1187.21,1982.87,3,181.78
2026-01-13T08:00:00,Nordeste,1266.35,2116.0,3,167.87
2026-01-13T09:00:00,Nordeste,1222.5,2230.32,1,173.37
2026-01-13T10:00:00,Nordeste,1287.68,2318.05,2,185.38
2026-01-13T11:00:00,Nordeste,1323.66,2373.19,2,188.89
2026-01-13T12:00:00,Nordeste,1495.39,2392.0,4,193.38
2026-01-13T13:00:00,Nordeste,1461.51,2373.19,2,191.62
2026-01-13T14:00:00,Nordeste,1597.57,2318.05,2,169.33
2026-01-13T15:00:00,Nordeste,1604.9,2230.32,2,189.37
2026-01-13T16:00:00,Nordeste,1712.09,2116.0,3,190.15
2026-01-13T17:00:00,Nordeste,1765.4,1982.87,4,251.3
2026-01-13T18:00:00,Nordeste,1971.2,1840.0,1,600.84
2026-01-13T19:00:00,Nordeste,2077.12,1840.0,1,770.68
2026-01-13T20:00:00,Nordeste,1903.14,1840.0,3,519.49
2026-01-13T21:00:00,Nordeste,1942.62,1840.0,3,564.34
2026-01-13T22:00:00,Nordeste,1741.25,1840.0,2,342.32
2026-01-13T23:00:00,Nordeste,1780.13,1840.0,3,380.44
2026-01-14T00:00:00,Nordeste,1640.18,1840.0,2,267.41
2026-01-14T01:00:00,Nordeste,1434.17,1840.0,2,192.39
2026-01-14T02:00:00,Nordeste,1447.11,1840.0,3,179.52
2026-01-14T03:00:00,Nordeste,1323.05,1840.0,4,180.4
2026-01-14T04:00:00,Nordeste,1337.86,1840.0,1,181.9
2026-01-14T05:00:00,Nordeste,1219.85,1840.0,2,187.45
2026-01-14T06:00:00,Nordeste,1150.89,1840.0,3,187.69
2026-01-14T07:00:00,Nordeste,1186.4,1982.87,2,188.34
2026-01-14T08:00:00,Nordeste,1040.07,2116.0,1,167.55
2026-01-14T09:00:00,Nordeste,1139.85,2230.32,3,181.89
2026-01-14T10:00:00,Nordeste,1162.67,2318.05,1,194.51
2026-01-14T11:00:00,Nordeste,1193.49,2373.19,3,176.13
2026-01-14T12:00:00,Nordeste,1274.3,2392.0,2,169.38
2026-01-14T13:00:00,Nordeste,1351.3,2373.19,1,179.1
2026-01-14T14:00:00,Nordeste,1498.73,2318.05,2,193.8
2026-01-14T15:00:00,Nordeste,1592.47,2230.32,3,186.3
2026-01-14T16:00:00,Nordeste,1589.97,2116.0,2,167.66
2026-01-14T17:00:00,Nordeste,1600.98,1982.87,2,178.93
2026-01-14T18:00:00,Nordeste,1769.91,1840.0,1,356.09
2026-01-14T19:00:00,Nordeste,1804.25,1840.0,2,410.49
2026-01-14T20:00:00,Nordeste,1832.0,1840.0,2,429.2
2026-01-14T21:00:00,Nordeste,1734.03,1840.0,4,321.61
2026-01-14T22:00:00,Nordeste,1554.95,1840.0,2,231.26
2026-01-14T23:00:00,Nordeste,1484.29,1840.0,4,182.32
2026-01-15T00:00:00,Nordeste,1436.14,1840.0,2,191.13
2026-01-15T01:00:00,Nordeste,1304.28,1840.0,2,195.0
2026-01-15T02:00:00,Nordeste,1254.61,1840.0,2,174.59
2026-01-15T03:00:00,Nordeste,1182.23,1840.0,3,186.35
2026-01-15T04:00:00,Nordeste,1169.15,1840.0,4,188.05
2026-01-15T05:00:00,Nordeste,1078.79,1840.0,3,190.43
2026-01-15T06:00:00,Nordeste,1014.97,1840.0,3,186.06
2026-01-15T07:00:00,Nordeste,1043.27,1982.87,3,172.03
2026-01-15T08:00:00,Nordeste,1087.67,2116.0,3,173.13
2026-01-15T09:00:00,Nordeste,1149.26,2230.32,2,191.17
2026-01-15T10:00:00,Nordeste,1122.06,2318.05,3,182.19
2026-01-15T11:00:00,Nordeste,1223.12,2373.19,3,174.95
2026-01-15T12:00:00,Nordeste,1285.44,2392.0,3,180.14
2026-01-15T13:00:00,Nordeste,1359.38,2373.19,4,174.46
2026-01-15T14:00:00,Nordeste,1490.24,2318.05,3,194.45
2026-01-15T15:00:00,Nordeste,1552.49,2230.32,2,178.28
2026-01-15T16:00:00,Nordeste,1591.51,2116.0,2,171.82
2026-01-15T17:00:00,Nordeste,1626.45,1982.87,2,200.29
2026-01-15T18:00:00,Nordeste,1809.12,1840.0,2,407.18
2026-01-15T19:00:00,Nordeste,1768.15,1840.0,2,358.9
2026-01-15T20:00:00,Nordeste,1716.2,1840.0,2,320.68
2026-01-15T21:00:00,Nordeste,1783.44,1840.0,2,379.62
2026-01-15T22:00:00,Nordeste,1471.76,1840.0,3,199.69
2026-01-15T23:00:00,Nordeste,1578.65,1840.0,2,241.31
2026-01-16T00:00:00,Nordeste,1440.48,1840.0,1,196.57
2026-01-16T01:00:00,Nordeste,1345.22,1840.0,3,168.71
2026-01-16T02:00:00,Nordeste,1233.49,1840.0,3,182.09
2026-01-16T03:00:00,Nordeste,1222.53,1840.0,2,172.47
2026-01-16T04:00:00,Nordeste,1028.53,1840.0,3,187.09
2026-01-16T05:00:00,Nordeste,1084.7,1840.0,2,167.9
2026-01-16T06:00:00,Nordeste,1051.26,1840.0,2,175.1
2026-01-16T07:00:00,Nordeste,1063.73,1982.87,1,192.17
2026-01-16T08:00:00,Nordeste,1111.0,2116.0,4,174.33
2026-01-16T09:00:00,Nordeste,1047.43,2230.32,4,169.97
2026-01-16T10:00:00,Nordeste,1122.99,2318.05,2,167.49
2026-01-16T11:00:00,Nordeste,1270.15,2373.19,2,167.91
2026-01-16T12:00:00,Nordeste,1227.47,2392.0,1,173.22
2026-01-16T13:00:00,Nordeste,1407.1,2373.19,2,172.92
2026-01-16T14:00:00,Nordeste,1607.7,2318.05,2,168.35
2026-01-16T15:00:00,Nordeste,1709.67,2230.32,1,190.18
2026-01-16T16:00:00,Nordeste,1634.21,2116.0,3,176.46
2026-01-16T17:00:00,Nordeste,1696.53,1982.87,2,239.65
2026-01-16T18:00:00,Nordeste,1996.77,1840.0,1,639.78
2026-01-16T19:00:00,Nordeste,1837.31,1840.0,2,444.07
2026-01-16T20:00:00,Nordeste,2007.2,1840.0,3,653.64
2026-01-16T21:00:00,Nordeste,1974.98,1840.0,4,626.46
2026-01-16T22:00:00,Nordeste,1772.0,1840.0,3,360.83
2026-01-16T23:00:00,Nordeste,1624.29,1840.0,3,258.29
2026-01-17T00:00:00,Nordeste,1538.3,1840.0,3,226.01
2026-01-17T01:00:00,Nordeste,1391.32,1840.0,3,195.13
2026-01-17T02:00:00,Nordeste,1324.7,1840.0,3,188.58
2026-01-17T03:00:00,Nordeste,1248.62,1840.0,2,188.92
2026-01-17T04:00:00,Nordeste,1160.97,1840.0,4,178.66
2026-01-17T05:00:00,Nordeste,1175.93,1840.0,3,177.44
2026-01-17T06:00:00,Nordeste,1142.02,1840.0,3,192.64
2026-01-17T07:00:00,Nordeste,1100.97,1982.87,2,165.17
2026-01-17T08:00:00,Nordeste,1061.9,2116.0,3,177.17
2026-01-17T09:00:00,Nordeste,1215.22,2230.32,1,173.61
2026-01-17T10:00:00,Nordeste,1135.77,2318.05,2,179.22
2026-01-17T11:00:00,Nordeste,1291.11,2373.19,4,188.51
2026-01-17T12:00:00,Nordeste,1408.98,2392.0,3,166.08
2026-01-17T13:00:00,Nordeste,1562.77,2373.19,4,166.73
2026-01-17T14:00:00,Nordeste,1447.41,2318.05,2,169.83
2026-01-17T15:00:00,Nordeste,1566.06,2230.32,4,175.76
2026-01-17T16:00:00,Nordeste,1673.3,2116.0,3,200.11
2026-01-17T17:00:00,Nordeste,1685.02,1982.87,4,221.02
2026-01-17T18:00:00,Nordeste,1891.51,1840.0,2,513.28
2026-01-17T19:00:00,Nordeste,1649.48,1840.0,2,262.62
2026-01-17T20:00:00,Nordeste,1776.85,1840.0,3,371.29
2026-01-17T21:00:00,Nordeste,1745.46,1840.0,3,343.56
2026-01-17T22:00:00,Nordeste,1610.24,1840.0,2,252.28
2026-01-17T23:00:00,Nordeste,1645.78,1840.0,3,274.29
2026-01-18T00:00:00,Nordeste,1438.88,1840.0,2,181.29
2026-01-18T01:00:00,Nordeste,1369.64,1840.0,1,172.05
2026-01-18T02:00:00,Nordeste,1284.08,1840.0,3,193.72
2026-01-18T03:00:00,Nordeste,1230.56,1840.0,3,171.05
2026-01-18T04:00:00,Nordeste,1220.72,1840.0,2,194.72
2026-01-18T05:00:00,Nordeste,1128.31,1840.0,2,170.0
2026-01-18T06:00:00,Nordeste,1127.08,1840.0,3,184.79
2026-01-18T07:00:00,Nordeste,1114.94,1982.87,3,182.69
2026-01-18T08:00:00,Nordeste,1103.42,2116.0,1,188.5
2026-01-18T09:00:00,Nordeste,1095.82,2230.32,4,184.6
2026-01-18T10:00:00,Nordeste,1191.68,2318.05,4,183.04
2026-01-18T11:00:00,Nordeste,1213.06,2373.19,3,182.51
2026-01-18T12:00:00,Nordeste,1300.84,2392.0,2,176.31
2026-01-18T13:00:00,Nordeste,1342.27,2373.19,4,184.91
2026-01-18T14:00:00,Nordeste,1527.3,2318.05,4,182.13
2026-01-18T15:00:00,Nordeste,1573.27,2230.32,2,187.98
2026-01-18T16:00:00,Nordeste,1601.29,2116.0,1,181.23
2026-01-18T17:00:00,Nordeste,1633.95,1982.87,3,209.3
2026-01-18T18:00:00,Nordeste,1851.16,1840.0,2,469.88
2026-01-18T19:00:00,Nordeste,1845.6,1840.0,2,458.29
2026-01-18T20:00:00,Nordeste,1710.41,1840.0,2,310.39
2026-01-18T21:00:00,Nordeste,1758.48,1840.0,2,365.16
2026-01-18T22:00:00,Nordeste,1514.65,1840.0,2,200.37
2026-01-18T23:00:00,Nordeste,1416.91,1840.0,2,167.29
2026-01-05T00:00:00,Centro-Oeste,801.18,1100.0,4,173.59
2026-01-05T01:00:00,Centro-Oeste,805.57,1100.0,2,187.49
2026-01-05T02:00:00,Centro-Oeste,748.03,1100.0,4,174.83
2026-01-05T03:00:00,Centro-Oeste,711.09,1100.0,2,180.93
2026-01-05T04:00:00,Centro-Oeste,652.66,1100.0,3,181.09
2026-01-05T05:00:00,Centro-Oeste,645.07,1100.0,2,183.28
2026-01-05T06:00:00,Centro-Oeste,605.49,1100.0,2,177.93
2026-01-05T07:00:00,Centro-Oeste,617.03,1151.25,1,194.74
2026-01-05T08:00:00,Centro-Oeste,594.29,1199.0,3,184.87
2026-01-05T09:00:00,Centro-Oeste,638.22,1240.01,2,181.22
2026-01-05T10:00:00,Centro-Oeste,685.79,1271.47,3,166.11
2026-01-05T11:00:00,Centro-Oeste,656.34,1291.25,2,170.03
2026-01-05T12:00:00,Centro-Oeste,734.17,1298.0,2,166.67
2026-01-05T13:00:00,Centro-Oeste,794.74,1291.25,2,174.5
2026-01-05T14:00:00,Centro-Oeste,785.11,1271.47,1,182.41
2026-01-05T15:00:00,Centro-Oeste,884.39,1240.01,2,174.3
2026-01-05T16:00:00,Centro-Oeste,887.05,1199.0,4,185.88
2026-01-05T17:00:00,Centro-Oeste,894.47,1151.25,3,195.34
2026-01-05T18:00:00,Centro-Oeste,988.52,1100.0,2,258.99
2026-01-05T19:00:00,Centro-Oeste,1037.66,1100.0,2,337.9
2026-01-05T20:00:00,Centro-Oeste,1002.04,1100.0,2,298.59
2026-01-05T21:00:00,Centro-Oeste,982.68,1100.0,2,264.7
2026-01-05T22:00:00,Centro-Oeste,872.67,1100.0,2,184.42
2026-01-05T23:00:00,Centro-Oeste,880.66,1100.0,2,184.61
2026-01-06T00:00:00,Centro-Oeste,819.74,1100.0,2,185.76
2026-01-06T01:00:00,Centro-Oeste,789.57,1100.0,2,166.84
2026-01-06T02:00:00,Centro-Oeste,706.13,1100.0,1,194.52
2026-01-06T03:00:00,Centro-Oeste,686.53,1100.0,1,184.6
2026-01-06T04:00:00,Centro-Oeste,648.5,1100.0,2,179.45
2026-01-06T05:00:00,Centro-Oeste,658.42,1100.0,3,175.02
2026-01-06T06:00:00,Centro-Oeste,614.02,1100.0,2,192.44
2026-01-06T07:00:00,Centro-Oeste,642.14,1151.25,2,180.49
2026-01-06T08:00:00,Centro-Oeste,621.02,1199.0,1,173.57
2026-01-06T09:00:00,Centro-Oeste,606.75,1240.01,3,178.08
2026-01-06T10:00:00,Centro-Oeste,655.92,1271.47,4,188.53
2026-01-06T11:00:00,Centro-Oeste,651.82,1291.25,2,172.47
2026-01-06T12:00:00,Centro-Oeste,794.41,1298.0,1,187.86
2026-01-06T13:00:00,Centro-Oeste,792.02,1291.25,3,175.97
2026-01-06T14:00:00,Centro-Oeste,853.41,1271.47,3,165.55
2026-01-06T15:00:00,Centro-Oeste,881.43,1240.01,2,174.59
2026-01-06T16:00:00,Centro-Oeste,922.25,1199.0,3,178.12
2026-01-06T17:00:00,Centro-Oeste,935.07,1151.25,3,210.44
2026-01-06T18:00:00,Centro-Oeste,993.89,1100.0,2,264.86
2026-01-06T19:00:00,Centro-Oeste,1091.61,1100.0,4,412.57
2026-01-06T20:00:00,Centro-Oeste,1024.14,1100.0,3,305.67
2026-01-06T21:00:00,Centro-Oeste,1028.23,1100.0,2,337.77
2026-01-06T22:00:00,Centro-Oeste,912.3,1100.0,3,211.56
2026-01-06T23:00:00,Centro-Oeste,857.91,1100.0,3,174.36
2026-01-07T00:00:00,Centro-Oeste,831.61,1100.0,2,166.67
2026-01-07T01:00:00,Centro-Oeste,749.42,1100.0,2,174.32
2026-01-07T02:00:00,Centro-Oeste,735.88,1100.0,2,174.19
2026-01-07T03:00:00,Centro-Oeste,690.14,1100.0,2,188.27
2026-01-07T04:00:00,Centro-Oeste,673.45,1100.0,1,169.4
2026-01-07T05:00:00,Centro-Oeste,664.73,1100.0,3,184.09
2026-01-07T06:00:00,Centro-Oeste,602.5,1100.0,2,180.88
2026-01-07T07:00:00,Centro-Oeste,588.95,1151.25,1,177.28
2026-01-07T08:00:00,Centro-Oeste,611.43,1199.0,2,174.9
2026-01-07T09:00:00,Centro-Oeste,618.09,1240.01,4,192.63
2026-01-07T10:00:00,Centro-Oeste,629.68,1271.47,2,178.22
2026-01-07T11:00:00,Centro-Oeste,696.93,1291.25,3,173.73
2026-01-07T12:00:00,Centro-Oeste,732.81,1298.0,2,178.07
2026-01-07T13:00:00,Centro-Oeste,782.04,1291.25,3,188.91
2026-01-07T14:00:00,Centro-Oeste,813.6,1271.47,2,179.88
2026-01-07T15:00:00,Centro-Oeste,918.45,1240.01,2,186.12
2026-01-07T16:00:00,Centro-Oeste,893.65,1199.0,3,171.35
2026-01-07T17:00:00,Centro-Oeste,933.91,1151.25,2,189.95
2026-01-07T18:00:00,Centro-Oeste,1047.85,1100.0,2,359.87
2026-01-07T19:00:00,Centro-Oeste,1016.78,1100.0,3,307.49
2026-01-07T20:00:00,Centro-Oeste,994.12,1100.0,2,283.6
2026-01-07T21:00:00,Centro-Oeste,971.8,1100.0,3,243.74
2026-01-07T22:00:00,Centro-Oeste,925.06,1100.0,4,225.4
2026-01-07T23:00:00,Centro-Oeste,872.71,1100.0,1,201.61
2026-01-08T00:00:00,Centro-Oeste,854.3,1100.0,2,172.6
2026-01-08T01:00:00,Centro-Oeste,779.79,1100.0,4,194.33
2026-01-08T02:00:00,Centro-Oeste,734.74,1100.0,1,183.85
2026-01-08T03:00:00,Centro-Oeste,680.16,1100.0,2,185.19
2026-01-08T04:00:00,Centro-Oeste,648.0,1100.0,4,182.71
2026-01-08T05:00:00,Centro-Oeste,629.71,1100.0,3,191.65
2026-01-08T06:00:00,Centro-Oeste,651.51,1100.0,1,180.92
2026-01-08T07:00:00,Centro-Oeste,624.18,1151.25,2,165.4
2026-01-08T08:00:00,Centro-Oeste,621.37,1199.0,1,173.98
2026-01-08T09:00:00,Centro-Oeste,602.35,1240.01,4,179.06
2026-01-08T10:00:00,Centro-Oeste,655.07,1271.47,2,182.42
2026-01-08T11:00:00,Centro-Oeste,706.53,1291.25,2,167.27
2026-01-08T12:00:00,Centro-Oeste,759.02,1298.0,2,177.08
2026-01-08T13:00:00,Centro-Oeste,797.53,1291.25,2,188.05
2026-01-08T14:00:00,Centro-Oeste,838.81,1271.47,2,177.14
2026-01-08T15:00:00,Centro-Oeste,877.4,1240.01,3,167.99
2026-01-08T16:00:00,Centro-Oeste,866.12,1199.0,3,169.63
2026-01-08T17:00:00,Centro-Oeste,958.46,1151.25,4,213.14
2026-01-08T18:00:00,Centro-Oeste,1050.54,1100.0,4,350.84
2026-01-08T19:00:00,Centro-Oeste,1039.95,1100.0,3,353.71
2026-01-08T20:00:00,Centro-Oeste,1014.89,1100.0,3,294.69
2026-01-08T21:00:00,Centro-Oeste,1023.61,1100.0,2,313.71
2026-01-08T22:00:00,Centro-Oeste,905.72,1100.0,2,195.88
2026-01-08T23:00:00,Centro-Oeste,865.11,1100.0,3,197.62
2026-01-09T00:00:00,Centro-Oeste,816.82,1100.0,2,165.56
2026-01-09T01:00:00,Centro-Oeste,767.58,1100.0,3,191.9
2026-01-09T02:00:00,Centro-Oeste,727.01,1100.0,2,175.53
2026-01-09T03:00:00,Centro-Oeste,684.12,1100.0,1,175.52
2026-01-09T04:00:00,Centro-Oeste,653.4,1100.0,1,181.15
2026-01-09T05:00:00,Centro-Oeste,626.79,1100.0,2,190.45
2026-01-09T06:00:00,Centro-Oeste,603.68,1100.0,3,188.64
2026-01-09T07:00:00,Centro-Oeste,606.82,1151.25,2,173.14
2026-01-09T08:00:00,Centro-Oeste,602.19,1199.0,4,189.56
2026-01-09T09:00:00,Centro-Oeste,641.72,1240.01,1,167.38
2026-01-09T10:00:00,Centro-Oeste,660.48,1271.47,2,176.22
2026-01-09T11:00:00,Centro-Oeste,675.98,1291.25,1,179.17
2026-01-09T12:00:00,Centro-Oeste,720.48,1298.0,2,180.75
2026-01-09T13:00:00,Centro-Oeste,763.33,1291.25,2,180.08
2026-01-09T14:00:00,Centro-Oeste,822.05,1271.47,2,165.59
2026-01-09T15:00:00,Centro-Oeste,853.5,1240.01,4,184.52
2026-01-09T16:00:00,Centro-Oeste,848.62,1199.0,2,189.65
2026-01-09T17:00:00,Centro-Oeste,924.6,1151.25,2,187.89
2026-01-09T18:00:00,Centro-Oeste,1030.37,1100.0,1,320.23
2026-01-09T19:00:00,Centro-Oeste,990.25,1100.0,2,276.88
2026-01-09T20:00:00,Centro-Oeste,1061.92,1100.0,3,367.25
2026-01-09T21:00:00,Centro-Oeste,1029.58,1100.0,3,318.1
2026-01-09T22:00:00,Centro-Oeste,918.83,1100.0,3,201.24
2026-01-09T23:00:00,Centro-Oeste,848.92,1100.0,3,183.36
2026-01-10T00:00:00,Centro-Oeste,758.56,1100.0,2,172.37
2026-01-10T01:00:00,Centro-Oeste,713.17,1100.0,3,166.45
2026-01-10T02:00:00,Centro-Oeste,672.23,1100.0,3,165.94
2026-01-10T03:00:00,Centro-Oeste,647.13,1100.0,2,194.73
2026-01-10T04:00:00,Centro-Oeste,621.03,1100.0,2,174.1
2026-01-10T05:00:00,Centro-Oeste,593.8,1100.0,1,192.54
2026-01-10T06:00:00,Centro-Oeste,621.96,1100.0,2,168.32
2026-01-10T07:00:00,Centro-Oeste,588.48,1151.25,3,191.9
2026-01-10T08:00:00,Centro-Oeste,579.4,1199.0,2,194.77
2026-01-10T09:00:00,Centro-Oeste,582.38,1240.01,2,180.51
2026-01-10T10:00:00,Centro-Oeste,622.25,1271.47,2,180.38
2026-01-10T11:00:00,Centro-Oeste,651.45,1291.25,2,184.85
2026-01-10T12:00:00,Centro-Oeste,704.88,1298.0,4,167.64
2026-01-10T13:00:00,Centro-Oeste,746.7,1291.25,3,174.01
2026-01-10T14:00:00,Centro-Oeste,755.15,1271.47,3,175.84
2026-01-10T15:00:00,Centro-Oeste,798.49,1240.01,3,169.6
2026-01-10T16:00:00,Centro-Oeste,821.99,1199.0,3,189.78
2026-01-10T17:00:00,Centro-Oeste,853.67,1151.25,1,166.54
2026-01-10T18:00:00,Centro-Oeste,972.45,1100.0,2,255.55
2026-01-10T19:00:00,Centro-Oeste,969.2,1100.0,2,254.65
2026-01-10T20:00:00,Centro-Oeste,919.29,1100.0,3,210.08
2026-01-10T21:00:00,Centro-Oeste,934.89,1100.0,3,210.52
2026-01-10T22:00:00,Centro-Oeste,882.23,1100.0,3,203.31
2026-01-10T23:00:00,Centro-Oeste,806.83,1100.0,3,193.68
2026-01-11T00:00:00,Centro-Oeste,743.66,1100.0,3,165.55
2026-01-11T01:00:00,Centro-Oeste,749.25,1100.0,2,172.11
2026-01-11T02:00:00,Centro-Oeste,675.62,1100.0,2,191.72
2026-01-11T03:00:00,Centro-Oeste,623.03,1100.0,2,181.78
2026-01-11T04:00:00,Centro-Oeste,635.16,1100.0,1,192.71
2026-01-11T05:00:00,Centro-Oeste,570.31,1100.0,4,180.21
2026-01-11T06:00:00,Centro-Oeste,576.27,1100.0,3,187.79
2026-01-11T07:00:00,Centro-Oeste,557.5,1151.25,1,188.74
2026-01-11T08:00:00,Centro-Oeste,585.22,1199.0,2,181.25
2026-01-11T09:00:00,Centro-Oeste,628.1,1240.01,3,180.89
